latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,FRP MW,daynight,type
25.8312,78.2919,315.9,1.1,1,08-11-2020,758,Aqua,MODIS,50,6.03,305,6.2,0.62,D,0
25.8502,78.5945,318.1,1.1,1,08-11-2020,758,Aqua,MODIS,50,6.03,303.2,7.7,0.77,D,0
25.7496,78.4246,315.7,1.1,1,08-11-2020,758,Aqua,MODIS,50,6.03,303.5,6.2,0.62,D,0
27.0567,78.6361,313.7,1,1,08-11-2020,758,Aqua,MODIS,50,6.03,302.3,6.7,0.67,D,0
30.7332,71.7867,311.2,2.1,1.4,08-11-2020,759,Aqua,MODIS,50,6.03,299.9,16.7,1.67,D,0
30.7045,74.5587,320.6,1.4,1.2,08-11-2020,759,Aqua,MODIS,50,6.03,304,16.2,1.62,D,0
30.0265,75.4894,324.9,1.3,1.1,08-11-2020,759,Aqua,MODIS,50,6.03,304.1,18.3,1.83,D,0
29.9839,75.6626,321.4,1.3,1.1,08-11-2020,759,Aqua,MODIS,50,6.03,304.8,13.3,1.33,D,0
29.9626,75.5999,326,1.3,1.1,08-11-2020,759,Aqua,MODIS,50,6.03,303.6,19.7,1.97,D,0
30.5705,74.6642,314.4,1.4,1.2,08-11-2020,759,Aqua,MODIS,50,6.03,302.4,7.8,0.78,D,0
30.7565,75.916,313.1,1.2,1.1,08-11-2020,759,Aqua,MODIS,50,6.03,301,6,0.6,D,0
30.3991,74.3579,313.2,1.5,1.2,08-11-2020,759,Aqua,MODIS,50,6.03,303,9.2,0.92,D,0
30.2762,75.1547,325.3,1.3,1.1,08-11-2020,759,Aqua,MODIS,50,6.03,302.4,21.1,2.11,D,0
32.2754,76.5624,306.5,1.1,1,08-11-2020,800,Aqua,MODIS,50,6.03,286.3,8.9,0.89,D,0
34.3442,74.1254,303.2,2,1.4,09-11-2020,528,Terra,MODIS,50,6.03,285,17.3,1.73,D,0
25.6962,76.5693,314.8,1.1,1.1,09-11-2020,530,Terra,MODIS,50,6.03,302.3,6.1,0.61,D,0
23.392,80.1605,313.4,1.1,1,09-11-2020,531,Terra,MODIS,50,6.03,302.5,5.9,0.59,D,0
18.6129,78.0106,317.5,1,1,09-11-2020,532,Terra,MODIS,50,6.03,304.2,8.6,0.86,D,0
30.3584,74.3829,314.7,1.8,1.3,09-11-2020,842,Aqua,MODIS,50,6.03,299,16.2,1.62,D,0
30.183,73.2388,312.7,1.5,1.2,09-11-2020,842,Aqua,MODIS,50,6.03,301.9,9.5,0.95,D,0
30.2844,75.3541,320.6,2.1,1.4,09-11-2020,842,Aqua,MODIS,50,6.03,299.5,25.5,2.55,D,0
30.0435,74.9954,312,2,1.4,09-11-2020,842,Aqua,MODIS,50,6.03,299.9,14.2,1.42,D,0
29.8351,76.0996,315.1,2.3,1.5,09-11-2020,842,Aqua,MODIS,50,6.03,298.7,21.7,2.17,D,2
30.9028,75.1646,316.5,2.1,1.4,09-11-2020,842,Aqua,MODIS,50,6.03,299.5,20.3,2.03,D,0
30.5982,74.1651,318.3,1.7,1.3,09-11-2020,842,Aqua,MODIS,50,6.03,300.8,18.1,1.81,D,0
30.664,75.6822,314.2,2.2,1.4,09-11-2020,842,Aqua,MODIS,50,6.03,299.4,17.7,1.77,D,0
23.2193,80.0625,313.4,1.4,1.2,10-11-2020,745,Aqua,MODIS,50,6.03,301.6,9,0.9,D,0
30.2716,75.0779,316.7,2.1,1.4,10-11-2020,747,Aqua,MODIS,50,6.03,302.5,19.1,1.91,D,0
30.1656,75.6868,319.6,1.9,1.4,10-11-2020,747,Aqua,MODIS,50,6.03,303.3,21.7,2.17,D,0
30.0227,75.4353,313.8,2,1.4,10-11-2020,747,Aqua,MODIS,50,6.03,302,14.3,1.43,D,0
30.2645,75.5017,318.9,2,1.4,10-11-2020,747,Aqua,MODIS,50,6.03,301.6,21.7,2.17,D,0
30.717,75.0375,318.5,2.1,1.4,10-11-2020,747,Aqua,MODIS,50,6.03,301,22.1,2.21,D,0
18.1763,75.4111,302.6,1.1,1.1,10-11-2020,1709,Terra,MODIS,50,6.03,286.2,8.2,0.82,N,0
22.8398,78.1626,311.7,1.2,1.1,11-11-2020,519,Terra,MODIS,50,6.03,300.3,6.4,0.64,D,0
19.0262,77.9958,312.9,1.1,1.1,11-11-2020,520,Terra,MODIS,50,6.03,302.7,4.8,0.48,D,0
19.527,99.3556,307.4,1,1,11-11-2020,648,Aqua,MODIS,50,6.03,295.4,4.9,0.49,D,0
18.5804,77.7832,317.9,1.3,1.1,11-11-2020,827,Aqua,MODIS,50,6.03,306.4,8.3,0.83,D,0
25.9144,78.2616,321.8,1.8,1.3,11-11-2020,828,Aqua,MODIS,50,6.03,300.6,26.1,2.61,D,0
22.7755,77.8019,319.2,1.5,1.2,11-11-2020,828,Aqua,MODIS,50,6.03,304.7,14.3,1.43,D,0
30.8717,75.5408,316.5,1.4,1.2,11-11-2020,830,Aqua,MODIS,50,6.03,300.1,11.5,1.15,D,0
30.8117,75.0979,317.7,1.3,1.1,11-11-2020,830,Aqua,MODIS,50,6.03,299.8,10.9,1.09,D,0
30.2951,74.5909,313.1,1.2,1.1,11-11-2020,830,Aqua,MODIS,50,6.03,298.8,7.1,0.71,D,0
30.5355,74.9971,317,1.3,1.1,11-11-2020,830,Aqua,MODIS,50,6.03,300.4,10.5,1.05,D,0
30.4688,75.0266,323,1.3,1.1,11-11-2020,830,Aqua,MODIS,50,6.03,300.3,16.7,1.67,D,0
30.4456,75.0033,321.3,1.3,1.1,11-11-2020,830,Aqua,MODIS,50,6.03,301.1,14.1,1.41,D,0
30.4636,75.3422,315.5,1.3,1.1,11-11-2020,830,Aqua,MODIS,50,6.03,301.5,8.7,0.87,D,0
30.406,75.0162,330.4,1.3,1.1,11-11-2020,830,Aqua,MODIS,50,6.03,301,26.6,2.66,D,0
30.3836,74.9134,312.4,1.3,1.1,11-11-2020,830,Aqua,MODIS,50,6.03,300.6,5.5,0.55,D,0
29.936,75.9682,321.7,1.4,1.2,11-11-2020,830,Aqua,MODIS,50,6.03,300.6,17,1.7,D,0
29.6506,75.5823,312.8,1.3,1.1,11-11-2020,830,Aqua,MODIS,50,6.03,301.1,7.5,0.75,D,0
30.6199,71.6455,309.7,1,1,11-11-2020,830,Aqua,MODIS,50,6.03,297.7,4.5,0.45,D,0
23.7537,85.8569,302.6,1.5,1.2,11-11-2020,1615,Terra,MODIS,50,6.03,292.6,9.5,0.95,N,2
28.0255,73.0862,316.6,1,1,12-11-2020,601,Terra,MODIS,50,6.03,303.4,5.8,0.58,D,0
25.7192,78.0561,314.5,2.8,1.6,12-11-2020,733,Aqua,MODIS,50,6.03,299,25.1,2.51,D,0
28.9955,82.5537,316.6,1.2,1.1,13-11-2020,505,Terra,MODIS,50,6.03,301.3,16.3,1.63,D,0
23.8053,86.3219,319.9,1.1,1,13-11-2020,506,Terra,MODIS,50,6.03,304.5,10,1,D,0
21.4735,100.8072,305.3,1,1,13-11-2020,636,Aqua,MODIS,50,6.03,293.3,4.4,0.44,D,0
21.0576,74.3814,326.3,1.1,1.1,13-11-2020,815,Aqua,MODIS,50,6.03,309.8,12.2,1.22,D,0
25.6123,78.2641,314.3,1.1,1.1,13-11-2020,816,Aqua,MODIS,50,6.03,299.7,5.8,0.58,D,0
29.5732,74.3122,309.8,1,1,13-11-2020,817,Aqua,MODIS,50,6.03,296.7,5.1,0.51,D,2
30.2074,74.6209,312,1,1,13-11-2020,817,Aqua,MODIS,50,6.03,298.4,5.7,0.57,D,0
30.1384,74.6503,312.8,1,1,13-11-2020,817,Aqua,MODIS,50,6.03,298.8,5.7,0.57,D,0
30.114,75.6654,311.2,1,1,13-11-2020,817,Aqua,MODIS,50,6.03,300.4,4.3,0.43,D,0
30.4769,75.3647,313.8,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,301,5.3,0.53,D,0
30.4494,75.2306,314.1,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,300.6,6.5,0.65,D,0
32.3576,74.5218,309.5,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,298.7,4.3,0.43,D,0
31.1884,73.5753,309,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,296.7,4.7,0.47,D,0
30.6653,71.6711,310.9,1.2,1.1,13-11-2020,818,Aqua,MODIS,50,6.03,296.5,6.4,0.64,D,0
30.8617,75.5613,311.2,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,300.5,4.4,0.44,D,0
30.9111,77.9388,306.9,1.3,1.1,13-11-2020,818,Aqua,MODIS,50,6.03,294.5,9.3,0.93,D,0
32.0315,74.1085,309.9,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,298.8,3.5,0.35,D,0
30.4012,74.6242,312.5,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,299.8,5.1,0.51,D,0
30.2015,74.1996,310.9,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,297.6,6,0.6,D,0
30.8215,75.5962,313.8,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,301.4,5.4,0.54,D,0
30.819,75.717,311.3,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,300.4,4.4,0.44,D,0
30.5625,74.21,325.5,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,302.4,14.2,1.42,D,0
30.7602,75.6904,311.5,1,1,13-11-2020,818,Aqua,MODIS,50,6.03,300.8,5,0.5,D,0
18.5116,77.9838,319.5,1.8,1.3,14-11-2020,551,Terra,MODIS,50,6.03,302.2,22.8,2.28,D,0
29.3967,73.9966,310.6,3.4,1.7,14-11-2020,900,Aqua,MODIS,50,6.03,297.5,23.7,2.37,D,0
23.2676,79.8412,322.4,1,1,15-11-2020,803,Aqua,MODIS,50,6.03,306.7,7.9,0.79,D,0
30.5008,75.2604,319.2,1.1,1.1,15-11-2020,805,Aqua,MODIS,50,6.03,291.9,15.2,1.52,D,0
29.7723,75.543,310.7,1.1,1,15-11-2020,805,Aqua,MODIS,50,6.03,294.4,5.2,0.52,D,0
29.6236,77.5379,307.6,1,1,15-11-2020,805,Aqua,MODIS,50,6.03,297.1,4.4,0.44,D,0
23.692,86.3951,302.5,1.1,1,15-11-2020,2012,Aqua,MODIS,50,6.03,292.1,6.4,0.64,N,2
17.1679,100.1058,314.5,1,1,16-11-2020,400,Terra,MODIS,50,6.03,298.3,5.3,0.53,D,0
26.5799,68.1059,311.2,1,1,17-11-2020,619,Terra,MODIS,50,6.03,295.2,8,0.8,D,0
30.1315,74.316,309.2,1.9,1.3,17-11-2020,753,Aqua,MODIS,50,6.03,298,11.4,1.14,D,0
29.4989,74.1503,309.7,2,1.4,17-11-2020,753,Aqua,MODIS,50,6.03,298.3,11.9,1.19,D,0
14.0809,100.6468,318.4,1.1,1,18-11-2020,349,Terra,MODIS,50,6.03,301.1,5.3,0.53,D,2
14.2432,100.4019,313.3,1.1,1,18-11-2020,653,Aqua,MODIS,50,6.03,299.3,4,0.4,D,0
22.5159,80.0618,315.7,2.8,1.6,18-11-2020,834,Aqua,MODIS,50,6.03,293.9,31.5,3.15,D,0
30.6117,72.1388,308.3,1.1,1.1,18-11-2020,836,Aqua,MODIS,50,6.03,297.9,5,0.5,D,0
30.1926,74.2684,310.5,1.4,1.2,18-11-2020,836,Aqua,MODIS,50,6.03,298.8,7.1,0.71,D,0
29.9528,72.5825,309.2,1.1,1.1,18-11-2020,836,Aqua,MODIS,50,6.03,296,6.3,0.63,D,0
29.5473,74.6883,311.3,1.5,1.2,18-11-2020,836,Aqua,MODIS,50,6.03,299.2,8.6,0.86,D,0
16.3172,76.0282,302.5,1.3,1.1,19-11-2020,1702,Terra,MODIS,50,6.03,292,7.2,0.72,N,0
15.9204,75.1245,302.7,1.5,1.2,19-11-2020,1702,Terra,MODIS,50,6.03,290.7,9.2,0.92,N,0
19.3703,71.3522,307,2.1,1.4,19-11-2020,2127,Aqua,MODIS,50,6.03,289.7,17.9,1.79,N,3
22.0711,82.3907,312,1,1,20-11-2020,513,Terra,MODIS,50,6.03,298.4,4.4,0.44,D,0
16.4105,77.3184,318.1,1,1,20-11-2020,820,Aqua,MODIS,50,6.03,302.2,7.3,0.73,D,0
29.6606,75.162,310.9,1.1,1,20-11-2020,823,Aqua,MODIS,50,6.03,297,5.7,0.57,D,0
29.4999,74.7062,311.2,1,1,20-11-2020,823,Aqua,MODIS,50,6.03,298.2,5.5,0.55,D,0
29.1546,73.3274,313.7,1,1,20-11-2020,823,Aqua,MODIS,50,6.03,297.3,7.2,0.72,D,0
29.9703,74.363,310.5,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,298.4,6.1,0.61,D,0
31.965,70.8959,307.1,1.1,1,20-11-2020,824,Aqua,MODIS,50,6.03,294.9,5.4,0.54,D,0
30.1734,73.2343,308.7,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,296.9,4.1,0.41,D,0
30.3553,74.4228,310.4,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,298.9,4.9,0.49,D,0
30.8685,71.8742,313.7,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,295.7,7.6,0.76,D,0
31.1785,73.6444,306,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,294.2,4.2,0.42,D,0
31.6914,74.3261,305.2,1.1,1,20-11-2020,824,Aqua,MODIS,50,6.03,294.1,4.4,0.44,D,0
31.4435,72.459,308.2,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,295.2,5,0.5,D,0
31.5946,73.2588,307.2,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,296.3,4.5,0.45,D,0
31.5821,72.7137,308.2,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,294.8,5.5,0.55,D,0
31.9541,74.4425,305.6,1.1,1,20-11-2020,824,Aqua,MODIS,50,6.03,292.9,4.6,0.46,D,0
29.9082,72.4263,307.7,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,296.2,4.4,0.44,D,0
30.1592,74.2624,309.8,1,1,20-11-2020,824,Aqua,MODIS,50,6.03,298.6,5.6,0.56,D,0
20.6787,100.5765,309.7,1,1,07-11-2020,405,Terra,MODIS,49,6.03,293.8,6.2,0.62,D,0
30.4945,75.3496,313.2,1.1,1,07-11-2020,541,Terra,MODIS,49,6.03,302.3,5,0.5,D,0
32.236,74.5188,308.1,1.2,1.1,07-11-2020,541,Terra,MODIS,49,6.03,297.9,5.5,0.55,D,0
30.7288,74.7797,313.8,3.1,1.7,07-11-2020,854,Aqua,MODIS,49,6.03,301.3,27.3,2.73,D,0
30.3443,74.458,315,3,1.6,07-11-2020,854,Aqua,MODIS,49,6.03,299.2,29.8,2.98,D,0
30.2283,75.3051,317.6,3.4,1.7,07-11-2020,854,Aqua,MODIS,49,6.03,298.7,45.6,4.56,D,0
30.0762,74.4704,317.2,2.9,1.6,07-11-2020,854,Aqua,MODIS,49,6.03,300.1,36.4,3.64,D,0
30.9373,71.8995,313.1,2,1.4,07-11-2020,855,Aqua,MODIS,49,6.03,300,15.1,1.51,D,0
23.6847,86.395,314.1,1.2,1.1,08-11-2020,448,Terra,MODIS,49,6.03,303.3,9,0.9,D,2
34.5281,70.9964,310.4,1.3,1.1,08-11-2020,623,Terra,MODIS,49,6.03,294.9,7.5,0.75,D,0
25.8803,78.1429,315.7,1.1,1,08-11-2020,758,Aqua,MODIS,49,6.03,303.6,6.8,0.68,D,0
25.7401,78.0589,315.6,1.1,1.1,08-11-2020,758,Aqua,MODIS,49,6.03,303,7.3,0.73,D,0
25.7874,76.6374,318.2,1.3,1.1,08-11-2020,758,Aqua,MODIS,49,6.03,305.7,9.5,0.95,D,0
25.7112,76.6801,322.4,1.3,1.1,08-11-2020,758,Aqua,MODIS,49,6.03,306.8,13.1,1.31,D,0
31.17,75.0784,315.7,1.3,1.1,08-11-2020,759,Aqua,MODIS,49,6.03,303.9,7.2,0.72,D,0
30.5827,76.0447,313.5,1.2,1.1,08-11-2020,759,Aqua,MODIS,49,6.03,302.3,5.8,0.58,D,0
30.0937,75.6451,325.9,1.3,1.1,08-11-2020,759,Aqua,MODIS,49,6.03,305.3,18.6,1.86,D,0
30.4868,74.266,314.3,1.5,1.2,08-11-2020,759,Aqua,MODIS,49,6.03,303.2,9.9,0.99,D,0
30.6282,75.0465,330.6,1.3,1.1,08-11-2020,759,Aqua,MODIS,49,6.03,303,26.4,2.64,D,0
30.4569,74.2254,317.7,1.5,1.2,08-11-2020,759,Aqua,MODIS,49,6.03,301.1,14.5,1.45,D,0
30.549,75.2331,317.6,1.3,1.1,08-11-2020,759,Aqua,MODIS,49,6.03,303,10.2,1.02,D,0
30.3654,74.4969,323.5,1.5,1.2,08-11-2020,759,Aqua,MODIS,49,6.03,302.2,21.1,2.11,D,0
31.5852,72.3595,311.8,1.9,1.3,08-11-2020,800,Aqua,MODIS,49,6.03,299.2,14.6,1.46,D,0
36.9325,81.2218,313.2,1.3,1.1,08-11-2020,801,Aqua,MODIS,49,6.03,294.1,11,1.1,D,0
32.4609,76.5474,302.4,1.6,1.3,08-11-2020,1725,Terra,MODIS,49,6.03,279.8,18.5,1.85,N,0
15.7658,78.4605,316.1,1.1,1,09-11-2020,533,Terra,MODIS,49,6.03,304.8,7.7,0.77,D,0
30.4464,75.4025,317.7,2.1,1.4,09-11-2020,842,Aqua,MODIS,49,6.03,299.3,23.5,2.35,D,0
30.2458,75.4905,318.6,2.1,1.4,09-11-2020,842,Aqua,MODIS,49,6.03,299.3,25,2.5,D,0
30.1741,75.2594,313.5,2,1.4,09-11-2020,842,Aqua,MODIS,49,6.03,299.6,14.3,1.43,D,0
30.0428,75.119,312.2,2,1.4,09-11-2020,842,Aqua,MODIS,49,6.03,299.7,12.2,1.22,D,0
29.8001,75.4202,312.3,2.1,1.4,09-11-2020,842,Aqua,MODIS,49,6.03,299.6,13,1.3,D,0
31.2526,75.4359,302.4,1.1,1,09-11-2020,2047,Aqua,MODIS,49,6.03,284,8.2,0.82,N,0
26.0142,84.039,312,1,1,10-11-2020,745,Aqua,MODIS,49,6.03,301.7,4.1,0.41,D,0
30.1021,75.3632,317.5,2.1,1.4,10-11-2020,747,Aqua,MODIS,49,6.03,300.8,19.4,1.94,D,0
30.1536,75.69,320.7,1.9,1.4,10-11-2020,747,Aqua,MODIS,49,6.03,303.6,23.1,2.31,D,0
29.9781,75.5334,316.4,2,1.4,10-11-2020,747,Aqua,MODIS,49,6.03,302.4,16.4,1.64,D,0
29.8827,75.8629,315.7,1.9,1.4,10-11-2020,747,Aqua,MODIS,49,6.03,304.5,10.8,1.08,D,0
29.3949,76.3861,312.2,1.8,1.3,10-11-2020,747,Aqua,MODIS,49,6.03,301.5,9.7,0.97,D,0
30.2233,75.2967,321.7,2.1,1.4,10-11-2020,747,Aqua,MODIS,49,6.03,301.2,29.5,2.95,D,0
30.7725,74.2742,310.8,2.3,1.5,10-11-2020,747,Aqua,MODIS,49,6.03,298.2,15.4,1.54,D,0
30.6003,74.4663,320.4,2.3,1.5,10-11-2020,747,Aqua,MODIS,49,6.03,300.2,36.3,3.63,D,0
30.3942,75.3476,316.2,2,1.4,10-11-2020,747,Aqua,MODIS,49,6.03,302.6,15.3,1.53,D,0
28.9839,81.9349,307.3,1,1,11-11-2020,517,Terra,MODIS,49,6.03,285.9,8.6,0.86,D,0
25.4752,81.3516,312.3,1,1,11-11-2020,518,Terra,MODIS,49,6.03,299.3,4.8,0.48,D,0
18.5073,77.8288,315.9,1.1,1.1,11-11-2020,520,Terra,MODIS,49,6.03,304.4,7.2,0.72,D,0
16.5737,76.978,320.3,1.1,1.1,11-11-2020,826,Aqua,MODIS,49,6.03,305.5,8.4,0.84,D,0
25.8806,78.632,316.5,1.9,1.3,11-11-2020,828,Aqua,MODIS,49,6.03,299.8,16.2,1.62,D,0
30.8441,75.3865,314,1.3,1.2,11-11-2020,830,Aqua,MODIS,49,6.03,299.1,8.4,0.84,D,0
30.7375,75.0752,313.1,1.3,1.1,11-11-2020,830,Aqua,MODIS,49,6.03,300.4,6.8,0.68,D,0
30.4897,74.1979,325.1,1.2,1.1,11-11-2020,830,Aqua,MODIS,49,6.03,299.1,17.1,1.71,D,0
30.3325,75.6151,313.3,1.4,1.2,11-11-2020,830,Aqua,MODIS,49,6.03,300.5,7.6,0.76,D,0
29.9725,73.029,310.6,1,1,11-11-2020,830,Aqua,MODIS,49,6.03,298.8,4.7,0.47,D,0
30.399,74.1761,311.9,1.2,1.1,11-11-2020,830,Aqua,MODIS,49,6.03,298,6.9,0.69,D,0
30.4596,74.9478,319.7,1.3,1.1,11-11-2020,830,Aqua,MODIS,49,6.03,300.8,12.6,1.26,D,0
30.3652,74.7593,321,1.2,1.1,11-11-2020,830,Aqua,MODIS,49,6.03,303.6,12.7,1.27,D,0
29.9839,74.5522,317.8,1.2,1.1,11-11-2020,830,Aqua,MODIS,49,6.03,301.2,10.2,1.02,D,0
29.9844,76.1113,319,1.4,1.2,11-11-2020,830,Aqua,MODIS,49,6.03,302.5,12.3,1.23,D,0
32.216,73.7375,310.5,1.2,1.1,11-11-2020,830,Aqua,MODIS,49,6.03,296.5,6.3,0.63,D,0
31.9323,74.5169,309.1,1.2,1.1,11-11-2020,830,Aqua,MODIS,49,6.03,297.9,6.4,0.64,D,0
31.0491,75.0352,312.7,1.3,1.1,11-11-2020,830,Aqua,MODIS,49,6.03,301.3,6.4,0.64,D,0
20.9608,85.1643,303,1.8,1.3,11-11-2020,1614,Terra,MODIS,49,6.03,292,9,0.9,N,2
34.2945,73.7839,305.3,1,1,12-11-2020,559,Terra,MODIS,49,6.03,282,7.2,0.72,D,0
28.3193,73.3374,317.9,1.1,1,12-11-2020,600,Terra,MODIS,49,6.03,299.8,8,0.8,D,0
15.3554,100.3057,317.3,1.2,1.1,13-11-2020,635,Aqua,MODIS,49,6.03,298.8,8.8,0.88,D,0
20.3177,99.5213,308.8,1.1,1.1,13-11-2020,636,Aqua,MODIS,49,6.03,294.6,6.1,0.61,D,0
29.754,76.0686,317.6,1,1,13-11-2020,817,Aqua,MODIS,49,6.03,300.9,8.1,0.81,D,0
30.1233,75.1351,317.1,1,1,13-11-2020,817,Aqua,MODIS,49,6.03,300.1,8.5,0.85,D,0
29.5703,75.3274,310.4,1,1,13-11-2020,817,Aqua,MODIS,49,6.03,297.3,5.1,0.51,D,0
30.5815,74.7255,312.7,1,1,13-11-2020,818,Aqua,MODIS,49,6.03,300.3,4.8,0.48,D,0
30.3072,74.2887,319.4,1,1,13-11-2020,818,Aqua,MODIS,49,6.03,299.9,10.7,1.07,D,0
31.9327,74.5105,314.2,1,1,13-11-2020,818,Aqua,MODIS,49,6.03,298.7,6.8,0.68,D,0
30.9525,71.9351,317.1,1.1,1.1,13-11-2020,818,Aqua,MODIS,49,6.03,296.9,10.6,1.06,D,0
30.6691,71.9557,308.3,1.1,1.1,13-11-2020,818,Aqua,MODIS,49,6.03,295.6,5.4,0.54,D,0
30.9088,75.4983,313.7,1,1,13-11-2020,818,Aqua,MODIS,49,6.03,300.4,5.6,0.56,D,0
32.0851,74.4145,311.4,1,1,13-11-2020,818,Aqua,MODIS,49,6.03,299.3,4.8,0.48,D,0
30.4293,74.6928,319.9,1,1,13-11-2020,818,Aqua,MODIS,49,6.03,300.7,9.9,0.99,D,0
30.6789,74.962,315,1,1,13-11-2020,818,Aqua,MODIS,49,6.03,301.2,6.1,0.61,D,0
37.3931,79.2498,306.3,1.8,1.3,13-11-2020,819,Aqua,MODIS,49,6.03,291.1,8.6,0.86,D,0
34.2139,74.1749,302.3,1,1,13-11-2020,819,Aqua,MODIS,49,6.03,279.2,7.2,0.72,D,0
12.7012,102.3621,307.6,2.2,1.4,14-11-2020,413,Terra,MODIS,49,6.03,293.1,15.3,1.53,D,0
18.7955,77.9662,319.6,1.2,1.1,15-11-2020,802,Aqua,MODIS,49,6.03,304.2,7.6,0.76,D,0
23.0216,77.0387,324.2,1.1,1.1,15-11-2020,803,Aqua,MODIS,49,6.03,304.8,12.4,1.24,D,0
25.9607,83.9548,314.7,1.6,1.3,15-11-2020,804,Aqua,MODIS,49,6.03,301.5,11.6,1.16,D,0
29.7663,75.6255,312.6,1.1,1,15-11-2020,805,Aqua,MODIS,49,6.03,293.9,5.7,0.57,D,0
30.4832,79.0137,309,1,1,15-11-2020,805,Aqua,MODIS,49,6.03,297,8.1,0.81,D,0
29.9137,79.0867,312.4,1,1,15-11-2020,805,Aqua,MODIS,49,6.03,299.5,8.1,0.81,D,0
20.7276,77.4504,320.6,1,1,16-11-2020,538,Terra,MODIS,49,6.03,307,8.6,0.86,D,0
26.3131,68.1492,310,1.1,1,17-11-2020,620,Terra,MODIS,49,6.03,294.6,6.7,0.67,D,0
23.2593,79.9892,317.3,1.1,1.1,17-11-2020,751,Aqua,MODIS,49,6.03,303.1,7.2,0.72,D,0
26.915,81.0604,306.6,1,1,18-11-2020,524,Terra,MODIS,49,6.03,294.9,3.6,0.36,D,2
22.6467,99.261,313.2,1.2,1.1,18-11-2020,655,Aqua,MODIS,49,6.03,295.5,12.4,1.24,D,2
30.0805,74.5593,312.5,1.5,1.2,18-11-2020,836,Aqua,MODIS,49,6.03,298.7,8.3,0.83,D,0
29.6401,71.6416,309.6,1.1,1,18-11-2020,836,Aqua,MODIS,49,6.03,298.8,4.6,0.46,D,0
31.5634,72.3497,309.6,1.2,1.1,18-11-2020,836,Aqua,MODIS,49,6.03,296.1,6.1,0.61,D,0
31.2118,72.1542,309.1,1.1,1.1,18-11-2020,836,Aqua,MODIS,49,6.03,297.3,5.8,0.58,D,0
30.1951,71.8203,308.9,1.1,1,18-11-2020,836,Aqua,MODIS,49,6.03,298.5,4.3,0.43,D,0
23.73,85.0087,312.3,1,1,19-11-2020,739,Aqua,MODIS,49,6.03,299.1,6.4,0.64,D,0
21.7167,84.0582,312.8,1.1,1,20-11-2020,513,Terra,MODIS,49,6.03,298.1,4.8,0.48,D,0
21.691,81.7075,317.2,1,1,20-11-2020,513,Terra,MODIS,49,6.03,300.1,6.9,0.69,D,0
18.3162,78.1194,315.7,1.3,1.1,20-11-2020,514,Terra,MODIS,49,6.03,300,7.9,0.79,D,0
30.1312,72.6245,307.5,1,1,20-11-2020,824,Aqua,MODIS,49,6.03,296.2,4.2,0.42,D,0
30.784,71.7459,308.2,1,1,20-11-2020,824,Aqua,MODIS,49,6.03,296.1,4,0.4,D,0
31.0294,72.2131,307.3,1,1,20-11-2020,824,Aqua,MODIS,49,6.03,295.8,4,0.4,D,0
31.3541,73.7187,305.7,1,1,20-11-2020,824,Aqua,MODIS,49,6.03,294.4,3.9,0.39,D,0
31.4183,72.4747,308,1,1,20-11-2020,824,Aqua,MODIS,49,6.03,296.1,4.6,0.46,D,0
30.6455,74.7551,310.4,1.1,1,20-11-2020,824,Aqua,MODIS,49,6.03,298.8,5.5,0.55,D,0
31.4348,70.9915,308,1.1,1,20-11-2020,824,Aqua,MODIS,49,6.03,293.9,5.7,0.57,D,0
31.6352,72.251,308.4,1,1,20-11-2020,824,Aqua,MODIS,49,6.03,295.9,4.6,0.46,D,0
30.6723,72.667,306.4,1,1,20-11-2020,824,Aqua,MODIS,49,6.03,294.7,4.1,0.41,D,0
32.7764,71.5537,305,1,1,20-11-2020,824,Aqua,MODIS,49,6.03,292.9,4.2,0.42,D,0
32.1378,74.5944,304.6,1.1,1,20-11-2020,824,Aqua,MODIS,49,6.03,293.3,4.3,0.43,D,0
32.2297,74.5258,304.4,1.1,1,20-11-2020,824,Aqua,MODIS,49,6.03,293.5,4.2,0.42,D,0
32.2908,74.4103,304.7,1.1,1,20-11-2020,824,Aqua,MODIS,49,6.03,293.3,4.7,0.47,D,0
23.3157,76.35,317.8,1,1,07-11-2020,543,Terra,MODIS,48,6.03,306.4,6.3,0.63,D,0
